SourcePath,SourceGuid,DependencyPath,DependencyGuid,Relation,Ownership
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Art/Model/韦鲁斯_Q投掷物.glb","e0b83d01f6e7a5d42b78738662005672","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Art/Model/韦鲁斯_R投掷物.glb","3776dc52365ba9c488f0be67dd419620","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Art/Model/韦鲁斯_攻击投掷物.glb","c045de92664f45c45bb57374a5965859","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Art/Sound/韦鲁斯攻击生效音效.mp3","cacda20d948fd6a4cafaf8ff19b1e0f0","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Art/Texture/Texturelabs_Soil_143L.jpg","0452dc9ca521f63459497b9d0fa959fc","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Art/Texture/Texturelabs_Stone_166M.jpg","e99a2146f01934841a60045e137ebb71","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/Aatrox/AatroxAbilityLoadout.asset","8fbc76321103fb247bd648e41ad357f7","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/Aatrox/AatroxE.asset","8e8be4ed5eedca54e985f6627921f2fa","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/Aatrox/AatroxFixedPassive.asset","f15496fe2a0e113408522ca662ce1684","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/Aatrox/AatroxQ.asset","068666dd3d20a5f489558bcc4a192c7e","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/Aatrox/AatroxR.asset","ddf98aa7c50788945a38d851c9ac8b87","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/Aatrox/AatroxW.asset","3eee2ff2bb53ee740aa5a12e3f48e95e","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/FormalHeroAbilityRuntimeCatalog.asset","2d09d9a5b5be5294894114be7603b54a","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/VarusAbilityLoadout.asset","71946883abc6c8a47bdcc5c3a61b356c","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/VarusE.asset","83ba0131923d35144bae77d6654b9c35","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/VarusFixedPassive.asset","91eaffc7874ccd141add968c10da300a","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/VarusQ.asset","1d39b6fcb4a6c3a4d93f531a7d71e0df","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/VarusR.asset","b4215bedc8e28eb418a072e305076585","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Abilities/VarusW.asset","cebff4eed8f123e489b437871eeb891a","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Animation/AatroxAnimationProfile.asset","eaec47e1763f63a45809fd1c3d29ca8e","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Animation/CasterBlue.controller","793b6c33ccfc57a46be4ac1600b67f32","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Animation/CasterRed.controller","9e720db7282df5a4c9f4a58d73fb6e96","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Animation/MeleeBlue.controller","625352f2e73df0c4982f6a5367c1d5c6","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Animation/MeleeRed.controller","1e22e6272edcbb94a8f92628a64f566a","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Animation/TestUnitAnimationProfile.asset","3592d1e3449411743befb9d5763bcfe9","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Animation/Varus.controller","44660058be562344494669a80981d4b3","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/AudioLibrary.asset","f9f9cef3e3515764dbdd11ff11b7bb07","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Aatrox/AatroxWSlow.asset","bc9ddf41975c4fd43b94ac1d50aea8fb","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Aatrox/AatroxWTether.asset","025674ac71275a3408a799cac0f81c7d","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Aatrox/AatroxWorldEnder.asset","6ef1141b9f9607944a9d8cbb2005cc92","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Aatrox/Buff_DeathbringerStance.asset","957ad9105d62de54c86417d44c4f77ac","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/BlightBuffDefinition.asset","f23a48fe70f8d504c9fb8a98cb94f1b7","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_CorruptionVines.asset","22e8c11e1690f0442b121fa5d011d20c","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_DesecratedGrievous.asset","bc4b667791827e546be7fb76eb88210c","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_DesecratedSlow.asset","ebe0fff2c87b3ff4d8162d69df16bcf6","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_MinionMuncher.asset","92d427a40267f5a4fb08cbc5e8f2e14b","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_MinionPincushion.asset","3a972ade4ffc00f4887925b177e2fd2e","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_RVineContactTimer.asset","40b3e80b30072784e85d556ded55b5f7","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_RVineMarker.asset","3516da3ec2a493a499f55cbd6466846e","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_SeethingStrike.asset","789eafa8ddc299a4cb3e6689f429f464","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_SunderedSkyOverheal.asset","bbbbbbbb000000000000000000000001","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/Buff_TowerPillow.asset","0bfb054b0a2b50347b47b33a3d4523d4","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/FullMatchTestBuffCatalog.asset","bfbc23906fc1fac499ac5a7b12b8ca9b","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Buffs/RevengeBuffDefinition.asset","5a4b18ea3df75544a9f1f39983da662e","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Charm.asset","3c89f594cb9242b4bb529802ece85229","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Disarm.asset","658b4a3796228a94985c0e3d1ad14158","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Drowsy.asset","2fe52b5b213f31547a4d69f7a7fe1ad6","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Fear.asset","4ffa6ca9850313a499734e9712e4d35b","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_KnockBack.asset","7591f2047516663478b0945ceb1ff1bf","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_KnockUp.asset","876e7a0dd49edfe4983cc298b6231b1f","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Root.asset","9d4f15f978a54ce44a81f25a91de3dbf","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Silence.asset","b9e71f2a58928764cad97ff093245357","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Sleep.asset","ec6ccc90e78e9a749820986589627668","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Slow.asset","d10f1ed06216f904a8f5f8da5e938294","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Stun.asset","245fd2ed3b4c7a24ea1f9fed13cda2e8","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Suppression.asset","b6da36dfc3b16884d869780d5107fd3a","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CC_Taunt.asset","efbfa473f76d7c444ade09247b86757e","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/CrowdControl/CrowdControlCatalog.asset","65e31fb930be6b34c812d22d5d2749d6","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/AmplifyingTome.asset","bbaf1346bcaac9c42b657264179d6795","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/CaulfieldsWarhammer.asset","aaaaaaaa000000000000000000000005","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/Dagger.asset","e85d40669023def4791da7aeea37e8bf","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/FormalEquipmentCatalog.asset","eb9d7cfdf62385847aa5e2480b266dae","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/GlowingMote.asset","aaaaaaaa000000000000000000000003","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/GuinsoosRageblade.asset","4d5e43f68e39be74cb87071952697983","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/LongSword.asset","aaaaaaaa000000000000000000000001","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/Pickaxe.asset","062bb1f9189f94c47ad269521bff814f","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/RecurveBow.asset","5f05c4f5673081f4e8727f18899fa5de","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/RubyCrystal.asset","aaaaaaaa000000000000000000000002","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/SunderedSky.asset","aaaaaaaa000000000000000000000006","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Equipment/Tunneler.asset","aaaaaaaa000000000000000000000004","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/FullMatchDeterministicMapConfig.asset","f1c4e69f4a5028647b5c47fb0408da9f","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/FullMatchMinionWaveConfig.asset","56cfde14cc8802849bbae5bb8733b5d9","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/FullMatchProjectileRuntimeCatalog.asset","e548718fd0a6b7d4b87db7539574720f","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/FullMatchUnitDisposePolicyTable.asset","a94aa9b65aa66d9438c9752a791476bd","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/FullMatchUnitRuntimeCatalog.asset","cf6a213803fa81b4cb7ac2699f40045b","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/FullMatchVfxLibrary.asset","8b765830955140048b5e07ba16c7167d","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/GlobalGameplayData.asset","8b0cdcd39dbb2964baebdd8475f1e60e","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/GlobalPrefabTable.asset","0afb3a04101933e4db188d9d13aa30ea","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/HeroDisplayTable.asset","c5958d1073b594545aa68c722dd4feb1","Transitive","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/Presentation/MobaCameraPresentationConfig.asset","d7036c0641fe3444d9b5f2dcd9f21c19","Direct","SharedConfig",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Config/Formal/UnitOutlineRim.mat","864a3b4ca3d42f44484fae1ef521e889","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Input/PlayerInputActions.inputactions","d6e31e9846ced6441a31f8048ed616b1","Direct","Unclassified",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxAnimator.controller","d090724705de58f42bfa939f13959d54","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxAttack1.anim","12e8ff2fc426e7349bbe8b01bcd623fa","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxAttack1_ULT.anim","50fe63f7d202f934091bf07b5585b558","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxAttack2.anim","8f774a9762de4fc4688a4b4aa3a8dba0","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxAttack2_ULT.anim","e1d18de90d26ce44f8088bedab4fcff2","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxAttack_Passive.anim","2f849e9442d822f47a3870574c4a6f04","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxAttack_Passive_ULT.anim","cb8af5fafd460494bb531c784d655771","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxDash.anim","62c340cc1d351fd448767528cd7b18aa","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxDash_Passive.anim","e77537776c85e054a9d8b5d82ba02afd","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxDash_ULT.anim","00254f01ef82f4944b2f557e85a4bcd9","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxDeath.anim","41acb76393344ac4a89b13a8fe2de2ae","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxIdle.anim","f9323091a2488f34799ca56e363d19a1","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxIdle_Passive.anim","c5885abca03bcb046939b45b012f6cc3","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxIdle_ULT.anim","7f8156845366f334b9e11e5f019de16b","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxQ1.anim","b158f602146c5c343b09ea6a99ad1a0b","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxQ1_ULT.anim","9436315b9f0aab44eb88add8256eacea","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxQ2.anim","9dd0d0d373c5998438bbf729f578ffeb","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxQ2_ULT.anim","0f3454a5803ba43438dc565f38c1ae2b","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxQ3.anim","e23aedc8a42711644b6152f30efd7145","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxQ3_ULT.anim","0f4a407080caf764289170dca5b7e07e","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxSpellR.anim","d854f4c196f0acd46b56d5e28d614568","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxSpellW.anim","0cece2fc29ce15848b3f8179dff77dd2","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxSpellW_ULT.anim","3255706c8bc0cbb49b66da53ce53b4be","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxULTOut.anim","084921aef66c5414f9e631cdcc704f86","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxWalk.anim","8f6f603150ba43f428a896ae1d76c40e","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxWalk_Passive.anim","fb0fba21833fd2e428bd8287764bc5af","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Aatrox/AatroxWalk_ULT.anim","b56520861af749c48ac057f92a1c2b5e","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Blue/CasterMinion_Attack.anim","c3935cbe8b1fe8e4fbe3f6c4b1a6e0d4","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Blue/CasterMinion_Death.anim","2fb47ec91b9d29a4c884fc942847e266","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Blue/CasterMinion_Idle.anim","f2693f32fca6fed4494c5fe1d7c73140","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Blue/CasterMinion_Walk.anim","03af889a600a66947869e83181c5643f","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Blue/MeleeMinion_Attack.anim","220dd8ba7c6b7e646b4b1946c3d52ef8","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Blue/MeleeMinion_Death.anim","62db727fa22d87a429e57c1e313cc344","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Blue/MeleeMinion_Idle.anim","a3ad0c6a5ae3fd44ab340554970e0541","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Blue/MeleeMinion_Walk.anim","a3b04fd15585d31409197d63cca03ebd","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Red/CasterMinion_Attack.anim","70ca89583698d3d44901555f595528d1","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Red/CasterMinion_Death.anim","2b85ea4cf35a5834f9a36a4596e813df","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Red/CasterMinion_Idle.anim","51d8c0867d1ea8b4aaf146310afd9f02","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Red/CasterMinion_Walk.anim","be899e3fb2a2dd341849032392f2957b","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Red/MeleeMinion_Attack.anim","eb76ad0103f3efe4a8c7f104b18ba3b7","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Red/MeleeMinion_Death.anim","667dcc2faad23a74a9a5f72f53e0ac1d","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Red/MeleeMinion_Idle.anim","abc3ff4c728c48549a0cfb041d28afe1","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Minion/Red/MeleeMinion_Walk.anim","a305521f5a779cb4ea289e5582eb2e2a","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Turret/TurretBlue.controller","4c8eb35614430c040b29c9b33a5e1d5c","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Turret/TurretBlueAnimationProfile.asset","0704006b28978b24d89ddc8d722b798e","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Turret/TurretDestory_Blue.anim","107a79369ffc0914095510fb87ba6781","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Turret/TurretDestory_Red.anim","5ebdcaeb4f0327541afe5e4a5ffe3438","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Turret/TurretIdel_Red.anim","aa2b48c3faf9e5748a0a4be7c03c2197","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Turret/TurretIdle_Blue.anim","88f8fb5f070c65f47acfe5dbe2f93031","Transitive","ClientPresentation",
"Assets/Scenes/GameScene.unity","538c58be6a17c554ea049ffff88b0e1e","Assets/Resources/Animation/Turret/TurretRed.controller","5593f884ef5e12a4baf9dfd3ccb04977","Transitive","ClientPresentation",
